Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,OrderYear,OrderMonth
4/30/1921,CA-2017-160801,9/19/2017,9/19/2017,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,5/6/1952,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1/4/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-70.00%,2017,September
5/1/1921,CA-2016-108364,12/19/2016,12/24/2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,12/22/2065,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1/1/1900,1/5/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-160.00%,2016,December
5/2/1921,CA-2017-169362,10/12/2017,10/15/2017,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,12/7/2105,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,2/8/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-3.75%,2017,October
5/3/1921,CA-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,12/26/2143,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,2/1/1900,1/5/1900,1/0/1900,1/15/1900,49.00%,2015,December
5/4/1921,CA-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,12/26/2143,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,4/6/1900,1/2/1900,1/0/1900,2/17/1900,50.00%,2015,December
5/5/1921,CA-2015-112711,7/12/2015,7/18/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,8/3/2116,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,11/2/1900,1/4/1900,1/0/1900,1/30/1900,10.00%,2015,July
5/6/1921,US-2015-145121,10/2/2015,10/6/2015,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,9/4/1917,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1/26/1900,1/5/1900,1/0/1900,1/13/1900,49.00%,2015,October
5/7/1921,CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,6/22/1927,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",2/16/1900,1/3/1900,1/0/1900,1/22/1900,47.00%,2017,March
5/8/1921,CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,6/22/1927,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,4/13/1901,1/1/1900,1/0/1900,5/15/1900,29.00%,2017,March
5/9/1921,CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,6/22/1927,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,7/25/1900,1/3/1900,1/0/1900,1/2/1900,1.11%,2017,March
5/10/1921,CA-2017-157413,6/1/2017,6/6/2017,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,5/6/1952,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",11/19/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-23.75%,2017,June
5/11/1921,CA-2014-143637,3/24/2014,3/29/2014,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,8/11/2156,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2/9/1900,1/2/1900,1/0/1900,1/14/1900,36.00%,2014,March
5/12/1921,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,6/22/2001,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,1/12/1900,1/4/1900,1/0/1900,1/4/1900,35.00%,2015,September
5/13/1921,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,6/22/2001,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,12/20/1901,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-8.75%,2015,September
5/14/1921,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,6/22/2001,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",1/25/1900,1/1/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-18.75%,2015,September
5/15/1921,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,6/22/2001,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,1/2/1900,1/2/1900,1/0/1900,1/0/1900,11.25%,2015,September
5/16/1921,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,6/22/2001,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",1/3/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-80.00%,2015,September
5/17/1921,US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,7/29/1975,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1/30/1900,1/7/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-80.00%,2016,January
5/18/1921,US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,7/29/1975,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,2/16/1900,1/3/1900,1/0/1900,1/5/1900,12.50%,2016,January
5/19/1921,US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,7/29/1975,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,4/17/1900,1/2/1900,1/0/1900,1/10/1900,10.00%,2016,January
5/20/1921,CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,10/7/1956,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1/4/1900,1/1/1900,1/0/1900,1/2/1900,45.00%,2016,February
5/21/1921,CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,10/7/1956,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,1/7/1900,1/3/1900,1/0/1900,1/2/1900,26.00%,2016,February
5/22/1921,CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,10/7/1956,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,7/3/1901,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-8.57%,2016,February
5/23/1921,CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,10/7/1956,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,1/10/1900,1/6/1900,1/0/1900,1/4/1900,44.00%,2016,February
5/24/1921,US-2017-109316,6/8/2017,6/10/2017,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,7/17/2146,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2/5/1904,1/2/1900,1/0/1900,5/19/1900,9.41%,2017,June
5/25/1921,US-2017-109316,6/8/2017,6/10/2017,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,7/17/2146,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,1/17/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-20.00%,2017,June
5/26/1921,CA-2016-138478,10/21/2016,10/26/2016,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,10/3/2143,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,4/22/1900,1/3/1900,1/0/1900,1/29/1900,26.00%,2016,October
5/27/1921,CA-2016-138478,10/21/2016,10/26/2016,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,10/3/2143,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,2/4/1900,1/6/1900,1/0/1900,1/17/1900,49.00%,2016,October
5/28/1921,CA-2016-138478,10/21/2016,10/26/2016,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,10/3/2143,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,5/31/1912,1/3/1900,1/0/1900,7/1/1904,36.25%,2016,October
5/29/1921,CA-2017-150469,1/26/2017,1/30/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,8/28/2157,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,1/11/1900,1/8/1900,1/0/1900,1/5/1900,48.00%,2017,January
5/30/1921,CA-2017-152436,12/8/2017,12/10/2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,12/29/1907,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",8/14/1901,1/6/1900,1/0/1900,6/8/1900,27.00%,2017,December
5/31/1921,CA-2016-169334,10/21/2016,10/24/2016,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,11/10/2004,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",4/20/1900,1/9/1900,1/0/1900,1/6/1900,6.25%,2016,October
6/1/1921,US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,12/18/1953,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,1/8/1900,1/3/1900,1/0/1900,1/2/1900,29.00%,2014,August
6/2/1921,US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,12/18/1953,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,5/28/1900,1/3/1900,1/0/1900,2/21/1900,35.00%,2014,August
6/3/1921,CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,7/4/2146,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",8/19/1900,1/5/1900,1/0/1900,1/17/1900,7.50%,2014,May
6/4/1921,CA-2015-127327,2/3/2015,2/7/2015,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,10/17/1936,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",3/30/1900,1/1/1900,1/0/1900,1/15/1900,16.67%,2015,February
6/5/1921,CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,12/9/2065,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,5/22/1901,1/4/1900,1/0/1900,2/7/1900,7.50%,2017,October
6/6/1921,CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,12/9/2065,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",1/9/1900,1/3/1900,1/0/1900,1/3/1900,32.50%,2017,October
6/7/1921,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,3/3/2152,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,3/3/1900,1/3/1900,1/0/1900,1/6/1900,10.00%,2015,April
6/8/1921,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,3/3/2152,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,2/28/1900,1/3/1900,1/0/1900,1/15/1900,26.00%,2015,April
6/9/1921,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,3/3/2152,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,11/6/1900,1/3/1900,1/0/1900,2/7/1900,12.50%,2015,April
6/10/1921,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,3/3/2152,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,2/19/1900,1/3/1900,1/0/1900,1/17/1900,35.00%,2015,April
6/11/1921,CA-2016-112382,5/9/2016,5/13/2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,11/30/2110,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,1/19/1900,1/2/1900,1/0/1900,1/1/1900,10.00%,2016,May
6/12/1921,CA-2015-128958,1/24/2015,1/28/2015,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,6/18/1991,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,1/13/1900,1/5/1900,1/0/1900,1/2/1900,16.25%,2015,January
6/13/1921,CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,7/13/2146,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",8/28/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-6.25%,2015,April
6/14/1921,CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,7/13/2146,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,4/23/1901,1/2/1900,1/0/1900,2/10/1900,8.75%,2015,April
6/15/1921,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,8/4/2168,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,11/2/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-3.75%,2015,September
6/16/1921,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,8/4/2168,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",1/12/1900,1/2/1900,1/0/1900,1/5/1900,46.00%,2015,September
6/17/1921,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,8/4/2168,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,6/7/1900,1/2/1900,1/0/1900,2/26/1900,36.00%,2015,September
6/18/1921,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,10/2/2037,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1/6/1900,1/3/1900,1/0/1900,1/2/1900,47.00%,2014,March
6/19/1921,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,10/2/2037,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,3/29/1903,1/4/1900,1/0/1900,4/15/1900,9.00%,2014,March
6/20/1921,CA-2016-116603,7/17/2016,7/22/2016,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,6/11/1927,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,2/14/1900,1/2/1900,1/0/1900,1/13/1900,30.00%,2016,July
6/21/1921,CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,10/15/1960,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,2/27/1900,1/3/1900,1/0/1900,1/26/1900,46.00%,2014,April
6/22/1921,CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,10/15/1960,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,3/11/1900,1/11/1900,1/0/1900,2/3/1900,48.00%,2014,April
6/23/1921,US-2017-123834,7/21/2017,7/25/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,2/18/2115,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,5/3/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-17.14%,2017,July
6/24/1921,CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,10/15/1960,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,6/2/1900,1/5/1900,1/0/1900,3/9/1900,45.00%,2015,September
6/25/1921,CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,10/15/1960,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,2/13/1905,1/12/1900,1/0/1900,7/14/1901,30.00%,2015,September
6/26/1921,CA-2016-128706,2/27/2016,3/2/2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,1/3/2111,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,1/16/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-42.50%,2016,February
6/27/1921,CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,7/4/2105,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,1/18/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-20.00%,2016,May
6/28/1921,CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,7/4/2105,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,1/12/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-25.00%,2016,May
6/29/1921,CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,7/4/2105,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,1/5/1900,1/2/1900,1/0/1900,1/1/1900,35.00%,2016,May
6/30/1921,CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,1/21/2066,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,1/8/1900,1/2/1900,1/0/1900,1/2/1900,35.00%,2014,December
7/1/1921,CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,1/21/2066,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,1/20/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-260.00%,2014,December
7/2/1921,CA-2015-144890,12/25/2015,12/29/2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,7/17/2146,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,1/9/1900,1/2/1900,1/0/1900,1/4/1900,49.00%,2015,December
7/3/1921,CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,11/15/2007,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",11/15/1900,1/4/1900,1/0/1900,3/29/1900,28.00%,2017,December
7/4/1921,CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,11/15/2007,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,2/21/1900,1/4/1900,1/0/1900,1/23/1900,45.00%,2017,December
7/5/1921,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,6/11/1927,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",1/25/1900,1/2/1900,1/0/1900,1/8/1900,35.00%,2014,May
7/6/1921,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,6/11/1927,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,4/8/1901,1/5/1900,1/0/1900,5/13/1900,29.00%,2014,May
7/7/1921,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,6/11/1927,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,8/22/1900,1/3/1900,1/0/1900,3/17/1900,33.00%,2014,May
7/8/1921,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,6/11/1927,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,2/8/1900,1/4/1900,1/0/1900,1/17/1900,45.00%,2014,May
7/9/1921,CA-2017-152261,3/2/2017,3/6/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,1/25/2021,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,1/18/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-66.67%,2017,March
7/10/1921,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,8/4/2168,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,1/17/1900,1/2/1900,1/0/1900,1/3/1900,19.00%,2015,October
7/11/1921,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,8/4/2168,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",3/21/1900,1/2/1900,1/0/1900,1/0/1900,0.00%,2015,October
7/12/1921,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,4/11/2133,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,9/28/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-23.75%,2015,July
7/13/1921,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,4/11/2133,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,1/18/1900,1/4/1900,1/0/1900,1/6/1900,36.25%,2015,July
7/14/1921,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,4/11/2133,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,3/16/1901,1/2/1900,1/0/1900,2/18/1900,11.25%,2015,July
7/15/1921,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,4/11/2133,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",5/6/1900,1/6/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-150.00%,2015,July
7/16/1921,CA-2014-100972,11/19/2014,11/24/2014,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,4/9/2130,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,6/14/1900,1/3/1900,1/0/1900,3/19/1900,48.00%,2014,November
7/17/1921,CA-2016-136994,5/27/2016,6/2/2016,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,7/13/2146,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",1/13/1900,1/2/1900,1/0/1900,1/6/1900,46.00%,2016,May
7/18/1921,US-2017-166233,7/3/2017,7/9/2017,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,2/19/1978,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,1/24/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-11.25%,2017,July
7/19/1921,CA-2017-122112,9/25/2017,9/29/2017,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,10/3/2020,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,1/24/1900,1/4/1900,1/0/1900,1/8/1900,36.25%,2017,September
7/20/1921,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,8/10/2153,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,1/6/1900,1/2/1900,1/0/1900,1/2/1900,48.00%,2016,October
7/21/1921,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,8/10/2153,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,7/3/1902,1/4/1900,1/0/1900,4/11/1900,11.25%,2016,October
7/22/1921,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,8/10/2153,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,1/8/1900,1/2/1900,1/0/1900,1/3/1900,45.00%,2016,October
7/23/1921,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,8/10/2153,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,4/6/1900,1/2/1900,1/0/1900,2/14/1900,47.00%,2016,October
7/24/1921,CA-2017-168403,9/9/2017,9/15/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,2/19/2166,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,1/31/1900,1/6/1900,1/0/1900,1/11/1900,36.25%,2017,September
